# Fractal dim =  1.000 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 2.985038e+09  9.969812e-03  9.527448e-03  9.311508e-03  5.884677e-02 
 3.154990e+09  9.828618e-03  9.391650e-03  9.181582e-03  5.843569e-02 
 3.334618e+09  9.689412e-03  9.257787e-03  9.053433e-03  5.802748e-02 
 3.524473e+09  9.552164e-03  9.125833e-03  8.927038e-03  5.762212e-02 
 3.725137e+09  9.416849e-03  8.995759e-03  8.802375e-03  5.721959e-02 
 3.937226e+09  9.283439e-03  8.867539e-03  8.679420e-03  5.681987e-02 
 4.161391e+09  9.151907e-03  8.741147e-03  8.558151e-03  5.642295e-02 
 4.398317e+09  9.022229e-03  8.616556e-03  8.438546e-03  5.602880e-02 
 4.648734e+09  8.894376e-03  8.493742e-03  8.320582e-03  5.563740e-02 
 4.913407e+09  8.768326e-03  8.372677e-03  8.204238e-03  5.524874e-02 
 5.193150e+09  8.644051e-03  8.253339e-03  8.089492e-03  5.486279e-02 
 5.488820e+09  8.521528e-03  8.135701e-03  7.976323e-03  5.447954e-02 
 5.801323e+09  8.400733e-03  8.019740e-03  7.864711e-03  5.409896e-02 
 6.131619e+09  8.281640e-03  7.905432e-03  7.754633e-03  5.372105e-02 
 6.480720e+09  8.164226e-03  7.792753e-03  7.646071e-03  5.334577e-02 
 6.849697e+09  8.048469e-03  7.681680e-03  7.539004e-03  5.297312e-02 
 7.239681e+09  7.934344e-03  7.572190e-03  7.433412e-03  5.260307e-02 
 7.651869e+09  7.821829e-03  7.464261e-03  7.329275e-03  5.223560e-02 
 8.087525e+09  7.710902e-03  7.357870e-03  7.226573e-03  5.187070e-02 
 8.547985e+09  7.601540e-03  7.252996e-03  7.125288e-03  5.150835e-02 
 9.034660e+09  7.493721e-03  7.149616e-03  7.025401e-03  5.114853e-02 
 9.549045e+09  7.387424e-03  7.047710e-03  6.926893e-03  5.079123e-02 
 1.009272e+10  7.282628e-03  6.947257e-03  6.829745e-03  5.043642e-02 
 1.066734e+10  7.179311e-03  6.848235e-03  6.733940e-03  5.008409e-02 
 1.127468e+10  7.077454e-03  6.750625e-03  6.639459e-03  4.973422e-02 
 1.191660e+10  6.977035e-03  6.654406e-03  6.546284e-03  4.938679e-02 
 1.259506e+10  6.878034e-03  6.559558e-03  6.454398e-03  4.904179e-02 
 1.331216e+10  6.780432e-03  6.466063e-03  6.363783e-03  4.869920e-02 
 1.407008e+10  6.684209e-03  6.373900e-03  6.274423e-03  4.835901e-02 
 1.487115e+10  6.589345e-03  6.283050e-03  6.186301e-03  4.802119e-02 
 1.571784e+10  6.495822e-03  6.193496e-03  6.099399e-03  4.768573e-02 
 1.661273e+10  6.403621e-03  6.105217e-03  6.013702e-03  4.735261e-02 
 1.755856e+10  6.312724e-03  6.018198e-03  5.929192e-03  4.702183e-02 
 1.855825e+10  6.223111e-03  5.932418e-03  5.845855e-03  4.669335e-02 
 1.961486e+10  6.134765e-03  5.847861e-03  5.763674e-03  4.636717e-02 
 2.073162e+10  6.047668e-03  5.764510e-03  5.682634e-03  4.604326e-02 
 2.191197e+10  5.961804e-03  5.682346e-03  5.602718e-03  4.572162e-02 
 2.315951e+10  5.877153e-03  5.601354e-03  5.523913e-03  4.540222e-02 
 2.447809e+10  5.793700e-03  5.521516e-03  5.446203e-03  4.508506e-02 
 2.587174e+10  5.711428e-03  5.442815e-03  5.369572e-03  4.477011e-02 
 2.734474e+10  5.630319e-03  5.365237e-03  5.294007e-03  4.445736e-02 
 2.890160e+10  5.550358e-03  5.288764e-03  5.219492e-03  4.414680e-02 
 3.054710e+10  5.471529e-03  5.213382e-03  5.146015e-03  4.383841e-02 
 3.228628e+10  5.393815e-03  5.139074e-03  5.073559e-03  4.353217e-02 
 3.412449e+10  5.317202e-03  5.065825e-03  5.002113e-03  4.322807e-02 
 3.606735e+10  5.241672e-03  4.993620e-03  4.931661e-03  4.292609e-02 
 3.812083e+10  5.167212e-03  4.922444e-03  4.862190e-03  4.262622e-02 
 4.029122e+10  5.093807e-03  4.852282e-03  4.793688e-03  4.232845e-02 
 4.258518e+10  5.021440e-03  4.783121e-03  4.726140e-03  4.203276e-02 
 4.500975e+10  4.950099e-03  4.714946e-03  4.659534e-03  4.173914e-02 
 4.757236e+10  4.879767e-03  4.647742e-03  4.593856e-03  4.144756e-02 
 5.028087e+10  4.810432e-03  4.581496e-03  4.529095e-03  4.115802e-02 
 5.314359e+10  4.742079e-03  4.516194e-03  4.465237e-03  4.087051e-02 
 5.616930e+10  4.674694e-03  4.451823e-03  4.402271e-03  4.058500e-02 
 5.936727e+10  4.608264e-03  4.388370e-03  4.340184e-03  4.030149e-02 
 6.274732e+10  4.542776e-03  4.325821e-03  4.278964e-03  4.001996e-02 
 6.631981e+10  4.478215e-03  4.264163e-03  4.218598e-03  3.974039e-02 
 7.009570e+10  4.414569e-03  4.203385e-03  4.159077e-03  3.946278e-02 
 7.408657e+10  4.351824e-03  4.143473e-03  4.100387e-03  3.918711e-02 
 7.830465e+10  4.289970e-03  4.084414e-03  4.042518e-03  3.891336e-02 
 8.276289e+10  4.228992e-03  4.026198e-03  3.985457e-03  3.864152e-02 
 8.747496e+10  4.168878e-03  3.968811e-03  3.929195e-03  3.837159e-02 
 9.245531e+10  4.109617e-03  3.912242e-03  3.873720e-03  3.810354e-02 
 9.771921e+10  4.051195e-03  3.856479e-03  3.819022e-03  3.783736e-02 
 1.032828e+11  3.993602e-03  3.801512e-03  3.765089e-03  3.757304e-02 
 1.091632e+11  3.936826e-03  3.747327e-03  3.711911e-03  3.731057e-02 
 1.153783e+11  3.880855e-03  3.693915e-03  3.659477e-03  3.704993e-02 
 1.219473e+11  3.825678e-03  3.641265e-03  3.607778e-03  3.679111e-02 
 1.288904e+11  3.771283e-03  3.589364e-03  3.556804e-03  3.653410e-02 
 1.362287e+11  3.717659e-03  3.538204e-03  3.506544e-03  3.627889e-02 
 1.439848e+11  3.664797e-03  3.487773e-03  3.456988e-03  3.602546e-02 
 1.521825e+11  3.612684e-03  3.438060e-03  3.408127e-03  3.577380e-02 
 1.608469e+11  3.561311e-03  3.389056e-03  3.359951e-03  3.552390e-02 
 1.700047e+11  3.510666e-03  3.340751e-03  3.312451e-03  3.527574e-02 
 1.796838e+11  3.460740e-03  3.293134e-03  3.265617e-03  3.502931e-02 
 1.899141e+11  3.411523e-03  3.246196e-03  3.219440e-03  3.478461e-02 
 2.007267e+11  3.363003e-03  3.199927e-03  3.173912e-03  3.454162e-02 
 2.121550e+11  3.315173e-03  3.154317e-03  3.129022e-03  3.430032e-02 
 2.242340e+11  3.268021e-03  3.109357e-03  3.084763e-03  3.406071e-02 
 2.370006e+11  3.221539e-03  3.065039e-03  3.041126e-03  3.382278e-02 
 2.504942e+11  3.175716e-03  3.021351e-03  2.998101e-03  3.358650e-02 
 2.647559e+11  3.130544e-03  2.978287e-03  2.955681e-03  3.335188e-02 
 2.798297e+11  3.086012e-03  2.935837e-03  2.913857e-03  3.311890e-02 
 2.957617e+11  3.042114e-03  2.893991e-03  2.872620e-03  3.288754e-02 
 3.126007e+11  2.998838e-03  2.852742e-03  2.831963e-03  3.265780e-02 
 3.303985e+11  2.956177e-03  2.812081e-03  2.791878e-03  3.242966e-02 
 3.492096e+11  2.914121e-03  2.771999e-03  2.752357e-03  3.220312e-02 
 3.690917e+11  2.872663e-03  2.732489e-03  2.713391e-03  3.197816e-02 
 3.901058e+11  2.831793e-03  2.693542e-03  2.674974e-03  3.175477e-02 
 4.123163e+11  2.791504e-03  2.655150e-03  2.637097e-03  3.153295e-02 
 4.357913e+11  2.751787e-03  2.617305e-03  2.599753e-03  3.131267e-02 
 4.606029e+11  2.712634e-03  2.580000e-03  2.562934e-03  3.109393e-02 
 4.868271e+11  2.674038e-03  2.543226e-03  2.526634e-03  3.087672e-02 
 5.145444e+11  2.635989e-03  2.506976e-03  2.490845e-03  3.066102e-02 
 5.438397e+11  2.598481e-03  2.471244e-03  2.455560e-03  3.044684e-02 
 5.748030e+11  2.561506e-03  2.436020e-03  2.420772e-03  3.023415e-02 
 6.075292e+11  2.525056e-03  2.401299e-03  2.386474e-03  3.002294e-02 
 6.421186e+11  2.489123e-03  2.367072e-03  2.352659e-03  2.981321e-02 
 6.786773e+11  2.453702e-03  2.333333e-03  2.319321e-03  2.960495e-02 
 7.173175e+11  2.418783e-03  2.300076e-03  2.286452e-03  2.939814e-02 
 7.581576e+11  2.384361e-03  2.267292e-03  2.254047e-03  2.919277e-02 
 8.013230e+11  2.350428e-03  2.234975e-03  2.222098e-03  2.898884e-02 
 8.469460e+11  2.316977e-03  2.203119e-03  2.190600e-03  2.878634e-02 
 8.951665e+11  2.284002e-03  2.171718e-03  2.159546e-03  2.858525e-02 
 9.461324e+11  2.251495e-03  2.140763e-03  2.128931e-03  2.838556e-02 
 1.000000e+12  2.219450e-03  2.110250e-03  2.098746e-03  2.818727e-02 

# Fractal dim =  2.800 
#           N     G/NpiR0^2            GC    Okuzumi+09     Paszun+09 
 1.000000e+00  9.957378e-01  1.000000e+00  1.000000e+00  9.392361e-01 
 1.056935e+00  9.911811e-01  1.000000e+00  1.000000e+00  9.325508e-01 
 1.117111e+00  9.865809e-01  1.000000e+00  1.000000e+00  9.259130e-01 
 1.180713e+00  9.819382e-01  1.000000e+00  1.000000e+00  9.193225e-01 
 1.247936e+00  9.772542e-01  1.000000e+00  1.000000e+00  9.127788e-01 
 1.318987e+00  9.725299e-01  1.000000e+00  1.000000e+00  9.062818e-01 
 1.394083e+00  9.677665e-01  1.000000e+00  1.000000e+00  8.998310e-01 
 1.473454e+00  9.629652e-01  1.000000e+00  1.000000e+00  8.934261e-01 
 1.557345e+00  9.581269e-01  1.000000e+00  1.000000e+00  8.870668e-01 
 1.646012e+00  9.532529e-01  1.000000e+00  1.000000e+00  8.807528e-01 
 1.739726e+00  9.483442e-01  1.000000e+00  1.000000e+00  8.744837e-01 
 1.838777e+00  9.434019e-01  1.000000e+00  1.000000e+00  8.682592e-01 
 1.943467e+00  9.384270e-01  1.000000e+00  1.000000e+00  8.620790e-01 
 2.054117e+00  9.334208e-01  1.000000e+00  1.000000e+00  8.559429e-01 
 2.171068e+00  9.283842e-01  1.000000e+00  1.000000e+00  8.498504e-01 
 2.294676e+00  9.233184e-01  1.000000e+00  1.000000e+00  8.438013e-01 
 2.425323e+00  9.182243e-01  1.000000e+00  1.000000e+00  8.377952e-01 
 2.563407e+00  9.131031e-01  1.000000e+00  1.000000e+00  8.318319e-01 
 2.709354e+00  9.079558e-01  1.000000e+00  1.000000e+00  8.259110e-01 
 2.863610e+00  9.027834e-01  1.000000e+00  1.000000e+00  8.200322e-01 
 3.026648e+00  8.975869e-01  1.000000e+00  1.000000e+00  8.141954e-01 
 3.198969e+00  8.923675e-01  1.000000e+00  9.998029e-01  8.084000e-01 
 3.381101e+00  8.871261e-01  1.000000e+00  9.842628e-01  8.026459e-01 
 3.573602e+00  8.818637e-01  1.000000e+00  9.689922e-01  7.969328e-01 
 3.777064e+00  8.765813e-01  1.000000e+00  9.539855e-01  7.912603e-01 
 3.992109e+00  8.712799e-01  1.000000e+00  9.392374e-01  7.856282e-01 
 4.219398e+00  8.659605e-01  1.000000e+00  9.247426e-01  7.800362e-01 
 4.459628e+00  8.606242e-01  1.000000e+00  9.104962e-01  7.744840e-01 
 4.713535e+00  8.552717e-01  1.000000e+00  8.964930e-01  7.689713e-01 
 4.981898e+00  8.499042e-01  1.000000e+00  8.827283e-01  7.634979e-01 
 5.265540e+00  8.445225e-01  1.000000e+00  8.691972e-01  7.580634e-01 
 5.565331e+00  8.391276e-01  1.000000e+00  8.558951e-01  7.526676e-01 
 5.882190e+00  8.337204e-01  1.000000e+00  8.428174e-01  7.473102e-01 
 6.217090e+00  8.283019e-01  1.000000e+00  8.299598e-01  7.419910e-01 
 6.571058e+00  8.228729e-01  1.000000e+00  8.173179e-01  7.367096e-01 
 6.945178e+00  8.174343e-01  1.000000e+00  8.048874e-01  7.314657e-01 
 7.340598e+00  8.119871e-01  1.000000e+00  7.926643e-01  7.262593e-01 
 7.758532e+00  8.065321e-01  1.000000e+00  7.806444e-01  7.210898e-01 
 8.200261e+00  8.012353e-01  1.000000e+00  7.688238e-01  7.159572e-01 
 8.667139e+00  7.961021e-01  1.000000e+00  7.571987e-01  7.108611e-01 
 9.160598e+00  7.909179e-01  1.000000e+00  7.457652e-01  7.058013e-01 
 9.682153e+00  7.856864e-01  1.000000e+00  7.345198e-01  7.007775e-01 
 1.023340e+01  7.804112e-01  1.000000e+00  7.234587e-01  6.957894e-01 
 1.081604e+01  7.750958e-01  1.000000e+00  7.125785e-01  6.908369e-01 
 1.143184e+01  7.697434e-01  1.000000e+00  7.018757e-01  6.859196e-01 
 1.208271e+01  7.643573e-01  1.000000e+00  6.913469e-01  6.810373e-01 
 1.277063e+01  7.589405e-01  1.000000e+00  6.809889e-01  6.761898e-01 
 1.349772e+01  7.534958e-01  1.000000e+00  6.707985e-01  6.713767e-01 
 1.426621e+01  7.480259e-01  1.000000e+00  6.607724e-01  6.665980e-01 
 1.507845e+01  7.425334e-01  1.000000e+00  6.509077e-01  6.618532e-01 
 1.593694e+01  7.370209e-01  1.000000e+00  6.412013e-01  6.571422e-01 
 1.684430e+01  7.314906e-01  1.000000e+00  6.357748e-01  6.524648e-01 
 1.780332e+01  7.259448e-01  1.000000e+00  6.281959e-01  6.478206e-01 
 1.881694e+01  7.203857e-01  1.000000e+00  6.207230e-01  6.432095e-01 
 1.988828e+01  7.148151e-01  1.000000e+00  6.133538e-01  6.386312e-01 
 2.102061e+01  7.092351e-01  1.000000e+00  6.060863e-01  6.340855e-01 
 2.221741e+01  7.036473e-01  1.000000e+00  5.989183e-01  6.295722e-01 
 2.348235e+01  6.980537e-01  1.000000e+00  5.918477e-01  6.250909e-01 
 2.481930e+01  6.924556e-01  1.000000e+00  5.848726e-01  6.206416e-01 
 2.623238e+01  6.868548e-01  1.000000e+00  5.779910e-01  6.162240e-01 
 2.772591e+01  6.812527e-01  1.000000e+00  5.712011e-01  6.118378e-01 
 2.930447e+01  6.756507e-01  1.000000e+00  5.645010e-01  6.074828e-01 
 3.097291e+01  6.700501e-01  1.000000e+00  5.578890e-01  6.031588e-01 
 3.273634e+01  6.644521e-01  1.000000e+00  5.513633e-01  5.988656e-01 
 3.460016e+01  6.588581e-01  1.000000e+00  5.449223e-01  5.946029e-01 
 3.657011e+01  6.532690e-01  1.000000e+00  5.385644e-01  5.903706e-01 
 3.865221e+01  6.476861e-01  1.000000e+00  5.322879e-01  5.861684e-01 
 4.085286e+01  6.421103e-01  1.000000e+00  5.260913e-01  5.819962e-01 
 4.317880e+01  6.365427e-01  1.000000e+00  5.199733e-01  5.778536e-01 
 4.563716e+01  6.309841e-01  1.000000e+00  5.139322e-01  5.737405e-01 
 4.823549e+01  6.254356e-01  9.847183e-01  5.079667e-01  5.696567e-01 
 5.098176e+01  6.198980e-01  9.692619e-01  5.020754e-01  5.656019e-01 
 5.388438e+01  6.143722e-01  9.540481e-01  4.962571e-01  5.615761e-01 
 5.695227e+01  6.088589e-01  9.390730e-01  4.905103e-01  5.575788e-01 
 6.019482e+01  6.033589e-01  9.243330e-01  4.848338e-01  5.536100e-01 
 6.362198e+01  5.978730e-01  9.098244e-01  4.792264e-01  5.496695e-01 
 6.724427e+01  5.924019e-01  8.955436e-01  4.736870e-01  5.457570e-01 
 7.107280e+01  5.869463e-01  8.814868e-01  4.682142e-01  5.418724e-01 
 7.511929e+01  5.815068e-01  8.676507e-01  4.628071e-01  5.380154e-01 
 7.939618e+01  5.760841e-01  8.540318e-01  4.574644e-01  5.341859e-01 
 8.391656e+01  5.706789e-01  8.406267e-01  4.521852e-01  5.303836e-01 
 8.869432e+01  5.652917e-01  8.274320e-01  4.469683e-01  5.266084e-01 
 9.374409e+01  5.599232e-01  8.144443e-01  4.418128e-01  5.228601e-01 
 9.908137e+01  5.545739e-01  8.016606e-01  4.367176e-01  5.191384e-01 
 1.047225e+02  5.492443e-01  7.890775e-01  4.316818e-01  5.154433e-01 
 1.106848e+02  5.439351e-01  7.766919e-01  4.267044e-01  5.117744e-01 
 1.169866e+02  5.386467e-01  7.645007e-01  4.217846e-01  5.081317e-01 
 1.236472e+02  5.333796e-01  7.525008e-01  4.169213e-01  5.045148e-01 
 1.306870e+02  5.281344e-01  7.406893e-01  4.121138e-01  5.009238e-01 
 1.381276e+02  5.229115e-01  7.290633e-01  4.073611e-01  4.973583e-01 
 1.459919e+02  5.177113e-01  7.176197e-01  4.026625e-01  4.938181e-01 
 1.543038e+02  5.125345e-01  7.063557e-01  3.980171e-01  4.903032e-01 
 1.630891e+02  5.073813e-01  6.952685e-01  3.934242e-01  4.868133e-01 
 1.723745e+02  5.022523e-01  6.843554e-01  3.888829e-01  4.833482e-01 
 1.821885e+02  4.971478e-01  6.736135e-01  3.843925e-01  4.799078e-01 
 1.925614e+02  4.920683e-01  6.630403e-01  3.799522e-01  4.764919e-01 
 2.035248e+02  4.870142e-01  6.526330e-01  3.755615e-01  4.731002e-01 
 2.151123e+02  4.819858e-01  6.423891e-01  3.712194e-01  4.697328e-01 
 2.273597e+02  4.769836e-01  6.323059e-01  3.669254e-01  4.663893e-01 
 2.403043e+02  4.720079e-01  6.223811e-01  3.626788e-01  4.630696e-01 
 2.539859e+02  4.670590e-01  6.126120e-01  3.584789e-01  4.597735e-01 
 2.684465e+02  4.621374e-01  6.029962e-01  3.543251e-01  4.565009e-01 
 2.837304e+02  4.572434e-01  5.935314e-01  3.502168e-01  4.532516e-01 
 2.998844e+02  4.523773e-01  5.842152e-01  3.461533e-01  4.500254e-01 
 3.169582e+02  4.475394e-01  5.750451e-01  3.421340e-01  4.468222e-01 
 3.350041e+02  4.427300e-01  5.660191e-01  3.381584e-01  4.436417e-01 
 3.540774e+02  4.379495e-01  5.571347e-01  3.342259e-01  4.404840e-01 
 3.742366e+02  4.331981e-01  5.483897e-01  3.303360e-01  4.373486e-01 
 3.955436e+02  4.284762e-01  5.397820e-01  3.264880e-01  4.342356e-01 
 4.180637e+02  4.237839e-01  5.313094e-01  3.226815e-01  4.311448e-01 
 4.418660e+02  4.191216e-01  5.229698e-01  3.189159e-01  4.280760e-01 
 4.670234e+02  4.144895e-01  5.147611e-01  3.151908e-01  4.250290e-01 
 4.936132e+02  4.098878e-01  5.066813e-01  3.115055e-01  4.220037e-01 
 5.217169e+02  4.053169e-01  4.987283e-01  3.078597e-01  4.189999e-01 
 5.514206e+02  4.007769e-01  4.909001e-01  3.042529e-01  4.160175e-01 
 5.828155e+02  3.962680e-01  4.831948e-01  3.006845e-01  4.130564e-01 
 6.159978e+02  3.917905e-01  4.756104e-01  2.971541e-01  4.101163e-01 
 6.510694e+02  3.873445e-01  4.681451e-01  2.936613e-01  4.071971e-01 
 6.881377e+02  3.829302e-01  4.607969e-01  2.902057e-01  4.042987e-01 
 7.273165e+02  3.785479e-01  4.535641e-01  2.867867e-01  4.014210e-01 
 7.687260e+02  3.741977e-01  4.464448e-01  2.834040e-01  3.985637e-01 
 8.124930e+02  3.698797e-01  4.394373e-01  2.800572e-01  3.957268e-01 
 8.587519e+02  3.655941e-01  4.325397e-01  2.767458e-01  3.929101e-01 
 9.076446e+02  3.613411e-01  4.257505e-01  2.734694e-01  3.901134e-01 
 9.593209e+02  3.571208e-01  4.190678e-01  2.702278e-01  3.873366e-01 
 1.013939e+03  3.529333e-01  4.124899e-01  2.670203e-01  3.845796e-01 
 1.071668e+03  3.487787e-01  4.060154e-01  2.638468e-01  3.818422e-01 
 1.132683e+03  3.446571e-01  3.996424e-01  2.607068e-01  3.791243e-01 
 1.197171e+03  3.405687e-01  3.933695e-01  2.576000e-01  3.764257e-01 
 1.265332e+03  3.365135e-01  3.871951e-01  2.545260e-01  3.737464e-01 
 1.337373e+03  3.324916e-01  3.811175e-01  2.514844e-01  3.710861e-01 
 1.413516e+03  3.285031e-01  3.751354e-01  2.484750e-01  3.684448e-01 
 1.493993e+03  3.245481e-01  3.692472e-01  2.454973e-01  3.658222e-01 
 1.579053e+03  3.206265e-01  3.634514e-01  2.425511e-01  3.632183e-01 
 1.668956e+03  3.167385e-01  3.577465e-01  2.396359e-01  3.606330e-01 
 1.763977e+03  3.128841e-01  3.521312e-01  2.367516e-01  3.580660e-01 
 1.864409e+03  3.090633e-01  3.466040e-01  2.338978e-01  3.555174e-01 
 1.970558e+03  3.052761e-01  3.411636e-01  2.310741e-01  3.529869e-01 
 2.082751e+03  3.015226e-01  3.358086e-01  2.282803e-01  3.504743e-01 
 2.201331e+03  2.978027e-01  3.305377e-01  2.255160e-01  3.479797e-01 
 2.326663e+03  2.941166e-01  3.253495e-01  2.227810e-01  3.455028e-01 
 2.459130e+03  2.904640e-01  3.202427e-01  2.200750e-01  3.430436e-01 
 2.599140e+03  2.868451e-01  3.152161e-01  2.173977e-01  3.406018e-01 
 2.747121e+03  2.832598e-01  3.102683e-01  2.147488e-01  3.381775e-01 
 2.903527e+03  2.797081e-01  3.053983e-01  2.121281e-01  3.357704e-01 
 3.068838e+03  2.761899e-01  3.006046e-01  2.095352e-01  3.333804e-01 
 3.243561e+03  2.727052e-01  2.958863e-01  2.069699e-01  3.310074e-01 
 3.428231e+03  2.692540e-01  2.912419e-01  2.044319e-01  3.286514e-01 
 3.623416e+03  2.658361e-01  2.866705e-01  2.019209e-01  3.263121e-01 
 3.829714e+03  2.624515e-01  2.821708e-01  1.994368e-01  3.239894e-01 
 4.047757e+03  2.591002e-01  2.777418e-01  1.969792e-01  3.216833e-01 
 4.278214e+03  2.557821e-01  2.733823e-01  1.945480e-01  3.193936e-01 
 4.521792e+03  2.524970e-01  2.690912e-01  1.921427e-01  3.171202e-01 
 4.779239e+03  2.492449e-01  2.648675e-01  1.897633e-01  3.148630e-01 
 5.051342e+03  2.460257e-01  2.607100e-01  1.874095e-01  3.126218e-01 
 5.338938e+03  2.428393e-01  2.566178e-01  1.850810e-01  3.103966e-01 
 5.642908e+03  2.396855e-01  2.525899e-01  1.827775e-01  3.081872e-01 
 5.964185e+03  2.365643e-01  2.486251e-01  1.804990e-01  3.059936e-01 
 6.303753e+03  2.334755e-01  2.447227e-01  1.782450e-01  3.038156e-01 
 6.662655e+03  2.304191e-01  2.408814e-01  1.760155e-01  3.016531e-01 
 7.041990e+03  2.273948e-01  2.371005e-01  1.738101e-01  2.995059e-01 
 7.442922e+03  2.244026e-01  2.333789e-01  1.716287e-01  2.973741e-01 
 7.866682e+03  2.214423e-01  2.297157e-01  1.694710e-01  2.952574e-01 
 8.314568e+03  2.185137e-01  2.261100e-01  1.673369e-01  2.931558e-01 
 8.787954e+03  2.156168e-01  2.225609e-01  1.652260e-01  2.910692e-01 
 9.288292e+03  2.127513e-01  2.190675e-01  1.631383e-01  2.889974e-01 
 9.817117e+03  2.099171e-01  2.156290e-01  1.610734e-01  2.869403e-01 
 1.037605e+04  2.071140e-01  2.122444e-01  1.590312e-01  2.848979e-01 
 1.096681e+04  2.043419e-01  2.089129e-01  1.570115e-01  2.828700e-01 
 1.159120e+04  2.016005e-01  2.056338e-01  1.550141e-01  2.808566e-01 
 1.225114e+04  1.988898e-01  2.024061e-01  1.530387e-01  2.788575e-01 
 1.294865e+04  1.962096e-01  1.992291e-01  1.510852e-01  2.768726e-01 
 1.368587e+04  1.935596e-01  1.961019e-01  1.491533e-01  2.749019e-01 
 1.446507e+04  1.909396e-01  1.930238e-01  1.472429e-01  2.729452e-01 
 1.528864e+04  1.883496e-01  1.899941e-01  1.453538e-01  2.710024e-01 
 1.615909e+04  1.857892e-01  1.870119e-01  1.434858e-01  2.690734e-01 
 1.707910e+04  1.832584e-01  1.840765e-01  1.416387e-01  2.671582e-01 
 1.805149e+04  1.807568e-01  1.811871e-01  1.398123e-01  2.652566e-01 
 1.907924e+04  1.782844e-01  1.783432e-01  1.380064e-01  2.633685e-01 
 2.016551e+04  1.758408e-01  1.755438e-01  1.362208e-01  2.614939e-01 
 2.131362e+04  1.734260e-01  1.727885e-01  1.344554e-01  2.596326e-01 
 2.252711e+04  1.710396e-01  1.700763e-01  1.327100e-01  2.577846e-01 
 2.380968e+04  1.686816e-01  1.674067e-01  1.309843e-01  2.559497e-01 
 2.516527e+04  1.663516e-01  1.647791e-01  1.292782e-01  2.541279e-01 
 2.659804e+04  1.640494e-01  1.621927e-01  1.275916e-01  2.523190e-01 
 2.811239e+04  1.617749e-01  1.596468e-01  1.259242e-01  2.505231e-01 
 2.971296e+04  1.595279e-01  1.571410e-01  1.242759e-01  2.487399e-01 
 3.140465e+04  1.573080e-01  1.546744e-01  1.226465e-01  2.469694e-01 
 3.319266e+04  1.551151e-01  1.522466e-01  1.210358e-01  2.452115e-01 
 3.508247e+04  1.529490e-01  1.498569e-01  1.194436e-01  2.434661e-01 
 3.707988e+04  1.508095e-01  1.475047e-01  1.178699e-01  2.417331e-01 
 3.919100e+04  1.486963e-01  1.451894e-01  1.163143e-01  2.400125e-01 
 4.142232e+04  1.466092e-01  1.429105e-01  1.147768e-01  2.383041e-01 
 4.378069e+04  1.445479e-01  1.406673e-01  1.132572e-01  2.366079e-01 
 4.627332e+04  1.425123e-01  1.384594e-01  1.117553e-01  2.349238e-01 
